idx,subject,source,split,question,correct_answer,predicted_answer,is_correct,condition,tokens_input,tokens_output,raw_response_1,raw_response_2,raw_response_3,logprob_A,logprob_B,logprob_C,logprob_D,confidence
mbe_695,CONTRACTS,1991-Feb,train,"Debtor's $1,000 contractual obligation to Aunt was due on July 1. On the preceding June 15, Aunt cal",C,C,True,6,999,294,"C  
Aunt's acceptance of the $1,000 from Debtor without objection effectively revoked the gratuitous assignment that she had made to Niece. In general, a gratuitous assignment can be revoked at any time before the assignee has taken action to accept the benefit of the assignment. Since Aunt accepted the payment, it indicates that she chose to retain the debt for herself and not transfer it to Niece. Therefore, Niece does not have a successful claim against Debtor for the $1,000.","C  
Aunt's acceptance of the $1,000 from Debtor without objection effectively revoked the gratuitous assignment she made to Niece. In the context of a gratuitous assignment, the assignor retains the right to revoke the assignment until the assignee has taken some action in reliance on it. Since Aunt accepted the payment and did not object to it, this indicates that she chose to retain the obligation rather than assign it to Niece. Therefore, Niece cannot succeed in an action against Debtor for the payment.","C  
Aunt's acceptance of the $1,000 from Debtor, without objection, indicates that she did not intend to enforce the purported assignment to Niece. In general, a gratuitous assignment can be revoked by the assignor, and Aunt’s acceptance of the payment effectively revoked the assignment to Niece. Therefore, Niece would not succeed in an action against Debtor for the $1,000.",,,,,1.0
mbe_696,TORTS,1991-Feb,train,"On appeal, the judgment entered on the directed verdict in Dooley's favor on the battery claim shoul",C,C,True,6,1860,395,"C  
The judgment entered on the directed verdict in Dooley's favor on the battery claim should be reversed and the case remanded, if a jury could find on the evidence that Dooley intended to cause the hecklers to fear being hit. According to the gold passage, the elements of a civil battery claim include the requirement that the defendant intentionally performed an act that resulted in harmful or offensive contact. If a jury could reasonably conclude that Dooley's actions were intended to instill fear in the hecklers, this would satisfy the intent element of battery, thereby warranting a reversal of the directed verdict.","C  
The judgment entered on the directed verdict in Dooley's favor on the battery claim should be reversed and remanded because a jury could find on the evidence that Dooley intended to cause the hecklers to fear being hit. According to the elements of civil battery, the defendant must have intentionally performed an act that resulted in harmful or offensive contact. Dooley's actions—winding up as if to pitch and the direct movement of the ball towards the hecklers—could be interpreted as intentional acts aimed at causing apprehension or fear in the spectators, regardless of the actual outcome of the throw. Thus, the directed verdict should not stand if there is evidence supporting the intent to cause such fear.","C  
The judgment entered on the directed verdict in Dooley's favor on the battery claim should be reversed and remanded because a jury could potentially find that Dooley intended to cause the hecklers to fear being hit. According to the gold passage, a civil battery claim requires that the defendant intentionally performed an act that resulted in harmful or offensive contact. If the jury could find that Dooley's act of pitching the ball in the direction of the hecklers, despite the lack of direct intent to hit them, was sufficient to create a reasonable apprehension of harm, this could satisfy the intent requirement for battery. Thus, the case should be reconsidered by a jury.",,,,,1.0
mbe_697,TORTS,1991-Feb,train,"For this question only, assume that, on appeal, the court holds that the question of whether Dooley ",A,A,True,6,2232,400,"A  
The judgment entered on the directed verdict in favor of the City Robins should be reversed and the case remanded because a jury could find the City Robins vicariously liable for a battery committed by Dooley in the course of his employment. The gold passage indicates that vicarious liability can be imposed on employers for acts of their employees within the course and scope of employment. Since the question of whether Dooley committed a battery is now a jury issue, if the jury finds that Dooley's actions constituted a battery, the City Robins could be held vicariously liable for that act, warranting a reversal of the directed verdict.","A  
The judgment entered on the directed verdict in favor of the City Robins should be reversed and the case remanded because a jury could find the City Robins vicariously liable for a battery committed by Dooley in the course of his employment. According to the gold passage, vicarious liability is imposed by operation of law upon employers for acts of their employees within the course and scope of employment. Since Dooley was acting as a pitcher for the City Robins at the time of the incident, the jury could reasonably find that his actions, even if they were reckless or intentional, fall under the scope of his employment, thus establishing potential vicarious liability for the City Robins.","A  
The judgment entered on the directed verdict in favor of the City Robins should be reversed and the case remanded because a jury could find the City Robins vicariously liable for a battery committed by Dooley in the course of his employment. According to the legal principle stated in the gold passage, vicarious liability is imposed by operation of law on employers for acts of their employees within the course and scope of employment. Since the question of whether Dooley committed a battery is now a jury issue, if the jury finds that he did, the City Robins could also be held liable under the doctrine of vicarious liability.",,,,,1.0
mbe_698,CONST. LAW,1991-Feb,train,"The School Board of the city of Rulb issued a rule authorizing public school principals to punish, a",C,C,True,6,3177,376,"C  
Because application of the school board rule in this case denies the student freedom of movement and subjects him to bodily restraint in a manner grossly disproportionate to his offense and circumstances, it violates the due process clause of the Fourteenth Amendment. The gold passage indicates that the Constitution protects individuals from bodily restraint and punishment without due process, particularly when the punishment is severe in relation to the offense. Teddy's punishment of being confined for 15 days with his hands clasped appears to be excessive for the minor offense of placing chewed gum on a chair, thus implicating his liberty interests as protected by the Fourteenth Amendment.","C  
Because application of the school board rule in this case denies the student freedom of movement and subjects him to bodily restraint in a manner grossly disproportionate to his offense and circumstances, it violates the due process clause of the Fourteenth Amendment. The gold passage emphasizes that the state cannot physically punish an individual without due process, particularly when the punishment inflicts appreciable physical pain or restraint. Teddy's punishment of spending 15 school days in confinement with his hands clasped is a significant restraint and may be considered grossly disproportionate to the minor offense of placing chewed gum on a chair, thus implicating his liberty interests under the Fourteenth Amendment.","C  
Because application of the school board rule in this case denies the student freedom of movement and subjects him to bodily restraint in a manner grossly disproportionate to his offense and circumstances, it violates the due process clause of the Fourteenth Amendment. The passage highlights that the state cannot punish an individual physically without due process, and that liberty interests are implicated when a child's punishment involves bodily restraint and appreciable physical pain. Teddy's punishment of being confined for 15 days with his hands clasped appears to be excessively punitive for the minor offense of placing gum on a chair, thus raising due process concerns.",,,,,1.0
mbe_699,EVIDENCE,1991-Feb,train,Davidson and Smythe were charged with burglary of a warehouse. They were tried separately. At Davids,B,C,False,6,2238,345,"C  
The evidence of Smythe's statement is inadmissible because it constitutes hearsay not within any exception. The statement made by Smythe to his cellmate, Walton, is an out-of-court statement offered to prove the truth of the matter asserted (that Smythe acted alone). Therefore, it falls under the definition of hearsay, which is generally inadmissible unless it fits into a recognized exception. The passage indicates that prior inconsistent statements must be corroborated and should not be the sole evidence in establishing guilt, but does not provide an exception for this specific hearsay statement. Thus, the correct answer is (C).","C  
The statement made by Smythe is inadmissible because it constitutes hearsay and does not fall within any recognized exception. The passage clarifies that prior inconsistent statements can be admitted as substantive evidence, but they cannot be solely relied upon to prove a criminal offense without corroboration. Since Walton's testimony about Smythe's statement does not qualify as an exception to hearsay and lacks corroboration to support Davidson's guilt, it cannot be admitted as evidence in this case.","C  
The statement made by Smythe, ""I broke into the warehouse alone because Davidson was too drunk to help,"" is considered hearsay because it is an out-of-court statement offered for the truth of the matter asserted, specifically to show that Davidson was not involved in the burglary. Although Walton is testifying about what Smythe said, this statement does not fall within any hearsay exceptions such as a declaration against penal interest, as it does not directly incriminate Smythe but rather distances Davidson from the crime. Therefore, the evidence is inadmissible as it is hearsay not within any exception.",,,,,1.0
mbe_702,REAL PROP.,1991-Feb,train,"Owen owned Greenacre, a tract of land, in fee simple. By warranty deed he conveyed Greenacre to Lafe",B,B,True,6,1380,266,"B

According to the gold passage, a vested remainder is defined as a present fixed right in the remainderman to take possession upon the natural termination of the preceding estate without any conditions precedent. In this scenario, Rem had a vested remainder in Greenacre, which she devised to Dan upon her death. Since Rem's remainder was vested and Dan is the beneficiary of her will, he now holds the title to Greenacre following Lafe's death. Therefore, the correct answer is B.","B  
The vested remainder in Rem was transmitted by her will to Dan. Although Rem died, her remainder was considered vested and thus capable of passing to her devisee, Dan, upon her death. Since Lafe's life estate terminated with his death, Dan is now entitled to take possession of Greenacre.","B

The gold passage defines a vested remainder as a present fixed right to take possession upon the natural termination of the preceding estate, without any conditions precedent. In this case, Rem's remainder was a vested remainder because it was created in a manner that allowed her to take possession after Lafe's life estate without any conditions that had to be met beforehand. Upon Rem's death, her vested remainder was passed to Dan through her will, making Dan the current titleholder of Greenacre. Therefore, the correct answer is B.",,,,,1.0
mbe_703,CONST. LAW,1991-Feb,train,A statute of the state of Illitron declares that after five years of continuous service in their pos,C,A,False,6,3588,391,"(A) 

The federal district court should dismiss the suit because a claim that a state statute is unconstitutional is not ripe for adjudication by a federal court until all judicial remedies in state courts provided for by state law have been exhausted. The passage indicates that due process requires a hearing appropriate to the nature of the case, and in this context, the faculty member had the opportunity to pursue her claim through the state administrative board and subsequently appeal to state courts. Since she did not exhaust these state remedies before seeking federal court intervention, the suit is not ripe for adjudication.","C  
The federal district court should hold the statute unconstitutional because it is a well-established principle of due process that a state may not deprive an employee of a property interest in their job without providing an opportunity for some kind of a predismissal hearing to respond to the charges against that employee. The relevant case law emphasizes the necessity of a hearing prior to the discharge of an employee with a constitutionally protected property interest, which the faculty member had after seven years of continuous service. The statute, as described, only afforded a post-dismissal hearing, which does not satisfy the due process requirement for a hearing before the deprivation of employment occurs.","(D) 

The federal district court should hold the statute constitutional because the due process clause of the Fourteenth Amendment entitles state employees who have a property right in their jobs during good behavior to a statement of reasons for their dismissal and an opportunity for a post-dismissal hearing. The statute provides these procedural protections, which align with the due process requirements outlined in the Gold Passage. Specifically, it states that an employee must be given reasons for dismissal before it takes effect and is entitled to a post-dismissal hearing where the burden of proof is on the state. Although the employee requested a pre-dismissal hearing, the statute does not guarantee such a hearing and clearly states the procedures for post-dismissal. Thus, the court would likely find that these provisions satisfy",,,,,0.3333333333333333
mbe_704,TORTS,1991-Feb,train,"Dorfman's dog ran into the street in front of Dorfman's home and began chasing cars. Peterson, who w",B,B,True,6,945,350,"(B) Yes, if Dorfman knew his dog had a propensity to chase cars and did not restrain it.

Dorfman could be found negligent if he failed to exercise due care by not restraining his dog, especially if he was aware of the dog's propensity to chase cars. According to the principle of negligence, a failure to use the degree of care that an ordinary person would in similar circumstances can lead to liability. If Dorfman knew about the dog's behavior and did nothing to prevent it, then he may be held responsible for Peterson's injuries resulting from the accident caused by the dog's actions.","(B) Yes, if Dorfman knew his dog had a propensity to chase cars and did not restrain it.

According to the principle of negligence outlined in the gold passage, a claim can be established if it can be shown that Dorfman failed to exercise the due care that a reasonable person would in similar circumstances. If Dorfman was aware that his dog had a propensity to chase cars and did not take appropriate measures to restrain it, he may be found negligent. This failure to act could be a direct cause of Peterson's injuries when he swerved to avoid the dog. Therefore, under these circumstances, Peterson could prevail in his claim against Dorfman.","B  
Peterson will prevail if it can be shown that Dorfman knew his dog had a propensity to chase cars and failed to restrain it. This is because the legal principle of negligence requires the exercise of due care. If Dorfman was aware of his dog's behavior and did not take the necessary steps to prevent a foreseeable risk (such as the dog running into the street), he may be found negligent. Thus, option B aligns with the requirement of demonstrating due care under the circumstances.",,,,,1.0
mbe_705,TORTS,1991-Feb,train,"Dower, an inexperienced driver, borrowed a car from Puder, a casual acquaintance, for the express pu",A,B,False,6,1032,438,"(B)

According to the gold passage, the measure of damages for conversion is the market value of the chattel at the time and place of conversion. In this case, Dower converted Puder's car when he took it without permission beyond the agreed-upon use. The car was worth $12,000, but since the question asks for damages related to the conversion, we need to consider the cost to repair the car, which is $3,000. This amount reflects the damage sustained due to the collision and aligns with the principle of calculating conversion damages based on the value of the car at the time of the incident. Therefore, Puder should recover a judgment for $3,000.","(B) 

According to the legal principle stated in the gold passage, the measure of damages for the conversion of a chattel is based on the market value of the chattel at the time and place of conversion. In this case, although Dower borrowed the car for a limited purpose, he drove it beyond that purpose, which likely constitutes conversion. The market value of the car at the time of the conversion was $12,000; however, the damages that Puder can recover are not based on that full value but rather on the cost to repair the damage caused by the accident, which is $3,000. Therefore, Puder should recover a judgment for $3,000, which reflects the cost to repair the vehicle.","(C) 

According to the gold passage, the measure of damages for the conversion of a chattel is the market value of the chattel at the time and place of conversion. In this case, Dower borrowed the car from Puder and, by driving it to Other City, he effectively converted it. The car's market value at the time of the conversion was $12,000. However, the damages Dower caused were limited to the cost of repairs, which is $3,000. Additionally, Puder may also recover damages for the loss of use of the car during the repair period. Therefore, the correct answer is that Puder should recover $3,000 plus damages for the loss of the use of the car during its",,,,,0.6666666666666666
mbe_706,CRIM. LAW,1991-Feb,train,"Miller's, a department store, had experienced a growing incidence of shoplifting. At the store's req",B,C,False,6,1416,293,"C  
The motion to prevent the introduction of the dress into evidence will be denied because the search and seizure were made incident to a valid arrest based on probable cause. Detective Best observed Davis committing shoplifting, which provided the necessary probable cause for the arrest. Since the arrest was lawful, the subsequent search of Davis's bag to retrieve the stolen dress is permissible under the Fourth Amendment. The reasonable expectation of privacy in a fitting room does not negate the fact that Davis was observed committing a crime, which justifies the actions of the police.","C  
The motion to prevent the introduction of the dress into evidence will be denied because the search and seizure were made incident to a valid arrest based on probable cause. Detective Best observed Davis committing a crime (shoplifting) in a public area of the department store, which negates any reasonable expectation of privacy while she was engaged in that criminal act. The reasonable expectation of privacy is context-dependent, and in this case, the activities of shoplifting do not afford Davis protection from arrest and subsequent search.","C  
The motion to prevent the introduction of the dress into evidence will be denied because the search and seizure were made incident to a valid arrest based on probable cause. According to the legal principles outlined in the gold passage, Detective Best's observation of Davis's actions from her vantage point constituted probable cause for the arrest. Thus, the subsequent search of Davis's bag, which revealed the dress, was lawful and permissible under the circumstances.",,,,,1.0
mbe_707,REAL PROP.,1991-Feb,train,"After Dora had torn down the existing building, she proceeded to excavate deeper. Dora used shoring ",B,A,False,6,2469,283,"A  
Dora is liable, because she removed necessary support for Pam's lot. The gold passage indicates that liability arises when the removal of lateral support causes the soil to subside. In this case, Dora's actions of excavating deeper and not providing adequate artificial support led to the damage of Pam's building. Since the injury to Pam's land occurred as a result of removing the necessary support, Pam can recover damages from Dora.","(A) 

Dora is liable, because she removed necessary support for Pam's lot. The gold passage indicates that liability under the doctrine of lateral support arises when the removal of lateral support causes the soil to subside. Since Pam's building suffered extensive damage due to subsidence, and given that Dora excavated deeper without providing adequate artificial lateral support, she is responsible for the damages incurred by Pam's property. The removal of support is a critical factor here, as it directly led to the injury of Pam's land, fulfilling the requirements for liability.","A  
Dora is liable, because she removed necessary support for Pam's lot. The gold passage indicates that liability arises when the removal of lateral support causes the soil to subside, which occurred in this case resulting in damage to Pam's building. Although Dora met the safety regulations, the critical point is that she did not provide adequate support to prevent subsidence of Pam's land, leading to her liability for the resulting damages.",,,,,1.0
mbe_708,REAL PROP.,1991-Feb,train,Assume that no problems with subsidence or other misadventures occurred during construction of Dora',D,D,True,6,1770,376,"D  
Judgment should be for Dora, because Pam has no cause of action. The gold passage indicates that a landowner's right to lateral support does not extend to any structures or improvements placed upon the soil, only to the land in its natural condition. Since Dora has received all necessary governmental approvals to construct her new building, and there is no statute or ordinance preventing her from doing so, Pam's complaint regarding the shadow and diminished leasing capacity does not amount to a legal claim against Dora. Therefore, Pam does not have a valid cause of action against Dora for the situation that arose from the new building.","D  
Judgment should be for Dora, because Pam has no cause of action. The gold passage indicates that a landowner's right to lateral support does not extend to protecting against changes made to land that increase downward and lateral pressure, such as a new building. Pam’s claim is based on the shadow cast by Dora’s new building, which does not involve the physical support of the land itself. The law does not provide Pam with a cause of action solely based on the impact of the shadow from Dora's building, as there are no statutes or ordinances that regulate the height or shadow effects of buildings in this scenario. Therefore, Pam cannot succeed in her lawsuit against Dora.","D  
Judgment should be for Dora, because Pam has no cause of action. The GOLD PASSAGE establishes that a landowner does not have a right to prevent the use of a neighboring property that may cause a change in conditions, such as the shadow created by a taller building. Pam's claim regarding loss of rental income due to the new building's shadow does not constitute a recognized legal claim, as the right to lateral support pertains only to the soil's natural condition and not to structures that may increase pressure on the land. Thus, Pam has no valid cause of action against Dora.",,,,,1.0
mbe_710,CONST. LAW,1991-Feb,train,"Roberts, a professional motorcycle rider, put on a performance in a privately owned stadium during w",D,D,True,6,1179,275,"D  
The passage states that the First and Fourteenth Amendments do not immunize a broadcasting company when it broadcasts a performance without the performer’s consent. This implies that entertainers retain the commercial value of their performances, and unauthorized filming and broadcasting can infringe on that value. Therefore, the court should find the station liable as the constitutional defenses raised do not protect their actions in this case.","D  
The passage indicates that the First and Fourteenth Amendments do not provide immunity to a television broadcasting company when it broadcasts an entertainer's performance without consent. This implies that entertainers retain a right to the commercial value of their performances, and unauthorized filming and broadcasting of such acts can lead to liability for the broadcaster. Thus, option D correctly reflects that the First and Fourteenth Amendments do not deprive an entertainer, like Roberts, of the commercial value of his performance.","D  
The court should find the station liable because the First and Fourteenth Amendments do not deprive an entertainer of the commercial value of his or her performances. The gold passage indicates that the constitutional amendments do not provide immunity to a broadcasting company when it broadcasts a performance without consent, suggesting that entertainers retain the right to the commercial value of their acts. This aligns with Roberts' claim, as the unauthorized filming and broadcast of his motorcycle jump infringes upon his rights related to the commercial value of his performance.",,,,,1.0
mbe_711,CONTRACTS,1991-Feb,train,"Stirrup, a rancher, and Equinox, a fancier of horses, signed the following writing: ""For $5,000, Sti",B,D,False,6,1536,331,"D  
The court will not admit any of the evidence. The written contract between Stirrup and Equinox is clear and unambiguous, specifying the sale of a gray horse for $5,000. The parol evidence rule precludes the admission of prior or contemporaneous oral statements that contradict the terms of a fully integrated written contract. Equinox's claims regarding the saddle and the option to choose a brown horse contradict the terms of the written agreement and therefore fall under the parol evidence rule, making them inadmissible in court.","D  
The parol evidence rule precludes the admission of prior or contemporaneous oral statements that vary or contradict the terms of a written contract which is clear, unambiguous, and fully integrated. The written agreement between Stirrup and Equinox specifies the sale of a gray horse for $5,000 without mention of a saddle or the option to choose a brown horse. Therefore, any oral agreement regarding these terms would contradict the written contract, and the court will not admit any evidence relating to those oral agreements.","D  
The court will probably not admit any of the evidence because the parol evidence rule precludes admission of prior or contemporaneous oral statements that vary or contradict the terms of a written contract that is clear, unambiguous, and fully integrated. In this case, the written contract specifies the sale of a gray horse for $5,000 without any mention of a saddle or the option to choose a brown horse. Therefore, Equinox's claims regarding the oral agreement about the saddle and the option to choose a brown horse are contrary to the written terms of the contract and should not be admitted.",,,,,1.0
mbe_712,CONTRACTS,1991-Feb,train,"Testator, whose nephew Bypast was his only heir, died leaving a will that gave his entire estate to ",C,B,False,6,1215,297,"B

Bypast is entitled to recover because the law encourages the settlement of disputed claims. Even though the facts suggest that Bypast's will contest may not have been brought in good faith, the settlement agreement between Bypast and Craven represents an attempt to resolve the dispute amicably. Courts generally favor settlements, as they help to conserve judicial resources and provide certainty to the parties involved. Therefore, despite the potential issues regarding Bypast’s motives in contesting the will, the agreement to settle is valid and enforceable under prevailing legal principles.","B

Bypast is entitled to recover under the prevailing view because the law encourages the settlement of disputed claims. This principle is rooted in public policy that favors resolution of disputes outside of court to avoid lengthy and costly litigation. Since Craven made an offer to settle, and Bypast accepted it, the agreement should be honored despite the underlying will contest. The facts provided do not indicate any indication of bad faith on Bypast's part in entering the settlement.","B

Bypast's agreement with Craven to settle the suit is enforceable because the law encourages the settlement of disputed claims. This principle is based on public policy that supports resolving disputes amicably rather than through prolonged litigation. The passage regarding undue influence does not directly apply to the enforceability of the settlement agreement, as it pertains more to the legitimacy of the will rather than the settlement itself. Therefore, Bypast is entitled to recover under the prevailing view.",,,,,1.0
mbe_713,EVIDENCE,1991-Feb,train,Parker sues Dix for breach of a promise made in a letter allegedly written by Dix to Parker. Dix den,C,D,False,6,1854,297,"D

Evidence that the letter was written in response to one written by Parker to Dix does not serve as a sufficient basis for admitting the letter into evidence regarding its authenticity. The gold passage emphasizes that authentication can be established through direct testimony, circumstantial evidence, or proof of custody, but it does not indicate that the context or background of the letter's creation (such as it being a response to another letter) is sufficient for authentication. The other options (A, B, and C) all involve methods of establishing the authenticity of the signature itself, which are supported by the legal principles outlined in the passage.","D

Evidence that the letter was written in response to one written by Parker to Dix does not serve as a sufficient basis for admitting the letter into evidence regarding its authenticity. The passage discusses methods of authenticating a writing, such as comparison with known signatures and testimony from individuals familiar with the signature. However, the context of the letter's creation or response does not directly establish the authenticity of the signature itself, which is the focus of the authentication requirements outlined in the passage.","D  
The letter's admissibility hinges on its authentication, which can be established through various methods such as direct testimony, circumstantial evidence, or comparison with a known genuine signature. The fact that the letter was written in response to one from Parker to Dix does not provide any basis for authenticating the signature itself. Therefore, it does not meet the requirements for establishing authenticity as outlined in the gold passage.",,,,,1.0
mbe_716,REAL PROP.,1991-Feb,train,"Able, owner of Blackacre and Whiteacre, two adjoining parcels, conveyed Whiteacre to Baker and coven",A,A,True,6,1527,293,"A  
Egan had actual knowledge of the covenant to impose restrictions. The gold passage indicates that an unrecorded land use restriction is enforceable against a bona fide purchaser for value only if the purchaser has actual knowledge of the restriction. Since Egan knew about Able's covenant with Baker, this actual knowledge is the basis on which Dodd can prevail in enjoining Egan from using Blackacre for filling station purposes.","A  
Dodd would prevail because Egan had actual knowledge of the covenant to impose restrictions. The gold passage states that an unrecorded land use restriction is enforceable against a bona fide purchaser for value only if the purchaser has actual knowledge of the restriction. Since Egan was aware of Able's covenant with Baker when he completed the transaction, this actual knowledge binds Egan to the covenant, allowing Dodd to successfully enjoin him from using Blackacre for filling station purposes.","A  
Egan had actual knowledge of the covenant to impose restrictions. According to the GOLD PASSAGE, an unrecorded land use restriction is enforceable against a purchaser only if that purchaser has actual knowledge of the restriction. Egan was aware of Able's covenant with Baker to impose a covenant prohibiting the filling station use, which constitutes actual knowledge of the restriction. Therefore, if Dodd prevails, it will be because Egan's actual knowledge of the covenant binds him to it, despite the absence of the covenant in the deed he received from Able.",,,,,1.0
mbe_717,TORTS,1991-Feb,train,"While walking on a public sidewalk, Anson was struck by a piece of lumber that fell from the roof of",B,C,False,6,1020,289,"C  
No, if Chase was an independent contractor rather than Bruce's servant. According to the gold passage, a principal (Bruce) can only be held vicariously liable for the acts of an independent contractor (Chase) under specific circumstances, such as negligence in selection or if the work is inherently dangerous. Since none of those exceptions apply here, Bruce is not liable for Chase's negligence.","C  
No, if Chase was an independent contractor rather than Bruce's servant. According to the gold passage, a principal (Bruce) can only be held vicariously liable for the acts of an independent contractor (Chase) under specific circumstances, such as negligence in selecting, instructing, or supervising the contractor, if the work is inherently dangerous, or if there is a specific non-delegable duty. The passage states that none of these exceptions apply in this case, indicating that Bruce is not liable for Chase's negligence if Chase is indeed an independent contractor.","C  
No, if Chase was an independent contractor rather than Bruce's servant. According to the gold passage, a principal can be held vicariously liable for acts of an independent contractor only under specific circumstances, such as negligence in selection, instruction, supervision, or when the work is inherently dangerous or involves a non-delegable duty. Since none of these exceptions apply to this case, Bruce would not be liable for Chase's negligence if Chase is indeed an independent contractor.",,,,,1.0
mbe_718,REAL PROP.,1991-Feb,train,Owen contracted to sell Vacantacre to Perry. The written contract required Owen to provide evidence ,C,C,True,6,1728,394,"C  
The court will hold for Perry because Owen's title was not marketable. The presence of Alice's undivided one-eighth interest in Vacantacre created a reasonable doubt regarding the validity of Owen's title, which contradicts the definition of marketable title provided in the gold passage. The contract required marketable title, and since Perry objected to the title before the closing date, he was justified in refusing to proceed with the transaction. Additionally, with the clause stating that ""time is of the essence,"" any delay or uncertainty regarding the title could lead to a breach of the contract.","C  
The court will hold for Perry, because Owen's title was not marketable and time was of the essence. According to the gold passage, a marketable title must be free from encumbrances and any reasonable doubt as to its validity. Since the evidence of title showed that Alice owned an undivided one-eighth interest in Vacantacre, this creates a defect in Owen's title, making it unmarketable. Perry's immediate objection to the title was justified, and since the contract specified that ""time is of the essence,"" Perry was not obligated to wait for Alice to return to close the transaction. Thus, Perry is entitled to recover the earnest money.","C  
The court will hold for Perry because Owen's title was not marketable. According to the legal definition of marketable title, it must be free from encumbrances and any reasonable doubt as to its validity. In this case, the existence of Alice's undivided one-eighth interest created a defect in Owen's title that raised a reasonable doubt about its marketability. Even though Owen offered to provide a warranty deed and Alice's deed upon her return, this does not satisfy the requirement of having marketable title as of the closing date, especially since the contract specified that ""time is of the essence."" Perry was justified in refusing to close due to the title defect.",,,,,1.0
mbe_719,CRIM. LAW,1991-Feb,train,"A statute provides: A person commits the crime of rape if he has sexual intercourse with a female, n",B,D,False,6,1599,349,"D  
Dunbar's constitutional rights were not violated by either part of the instructions. The due process clause requires the prosecution to prove beyond a reasonable doubt every fact necessary to constitute the crime charged. The jury was properly instructed that it must find Dunbar guilty only if it found beyond a reasonable doubt that he had sexual intercourse with Sally without her consent. Furthermore, the burden of persuasion regarding whether Sally was his wife or whether he reasonably believed she had consented was placed on Dunbar, which is permissible as it does not infringe on his right to a fair trial. Thus, the jury instructions were consistent with constitutional requirements.","D  
The due process clause of the Fourteenth Amendment requires the prosecution to prove beyond a reasonable doubt every fact necessary to constitute the crime charged. In this case, the jury instructions required the prosecution to prove that Dunbar had sexual intercourse with Sally without her consent, which aligns with the due process requirements. The burden of persuasion for the defenses (that Sally was his wife or that he reasonably believed she had consented) was correctly placed on Dunbar, as these are affirmative defenses. Therefore, Dunbar's constitutional rights were not violated by either part of the instructions.","D  
Dunbar's constitutional rights were not violated by either part of the instructions. The due process clause requires the prosecution to prove every element of the crime beyond a reasonable doubt, but the instructions given to the jury allowed the defense to present evidence regarding the issues of consent and marital status. The burden of persuasion on these issues was correctly placed on Dunbar as defenses to the charge of rape, which does not violate his rights as long as the prosecution's burden remained intact. Therefore, the court's instructions were consistent with due process requirements.",,,,,1.0
mbe_720,TORTS,1991-Feb,train,"Star, who played the lead role in a television soap opera, was seriously injured in an automobile ac",D,D,True,6,2916,349,"D  
Danton's liability is limited to those harms that result from the risks that made his conduct negligent. In this case, Danton's negligent driving caused physical harm to Star, which is the primary harm for which he can be held liable. Penn's economic loss due to the cancellation of the television series is not a result of the risks associated with Danton's negligent conduct. The legal principle articulated in the passage emphasizes that liability does not extend to economic losses incurred by third parties that arise solely from physical harm to someone else (here, Star). Thus, Penn cannot recover for his loss of income.","D  
Danton's liability does not extend to economic loss to Penn that arises solely from physical harm to Star. According to the passage, the ""risk standard"" limits an actor's liability to physical harms that result from the risks that made the actor's conduct tortious. In this case, Danton's negligent conduct caused physical harm to Star, and any economic loss suffered by Penn does not fall within the scope of liability associated with Danton's actions, as Penn's loss is not a harm that Danton's conduct risked. Therefore, Penn cannot recover for his loss of income attributable to the accident.","D  
Danton's liability does not extend to economic loss suffered by Penn that arises solely from physical harm to Star. According to the passage, liability is limited to those physical harms that result from the risks that made the actor's conduct tortious. The harm to Penn's income is not a direct result of the risks associated with Danton's negligent driving that caused harm to Star; rather, it is an indirect consequence of Star's injury. Thus, Penn cannot recover for his loss of income attributable to the accident.",,,,,1.0
mbe_721,CONTRACTS,1991-Feb,train,"On December 1, Broker contracted with Collecta to sell her one of a certain type of rare coin for $1",A,C,False,6,1698,310,"C  
Collecta wins, because she was an intended beneficiary of the Broker-Hoarder contract, under which damages for Broker's repudiation became fixed on February 1. The gold passage indicates that only donee and creditor beneficiaries have enforceable rights under a contract, and since Collecta was intended to benefit from Broker's contract with Hoarder, she has the right to sue for damages. The passage does not support the idea that Collecta is merely an incidental beneficiary, which would negate her standing in this situation. Therefore, her status as an intended beneficiary allows her to pursue a claim against Broker for the breach.","C  
Collecta wins, because she was an intended beneficiary of the Broker-Hoarder contract, under which damages for Broker's repudiation became fixed on February 1. The passage clarifies that only donee and creditor beneficiaries have enforceable rights under a contract, and since Collecta was relying on Broker's performance to fulfill her own contract, she qualifies as an intended beneficiary. Thus, she can sue Broker for breaching the contract with Hoarder.","C  
Collecta wins, because she was an intended beneficiary of the Broker-Hoarder contract, under which damages for Broker's repudiation became fixed on February 1. The gold passage states that only donee and creditor beneficiaries have enforceable rights under a contract, and Collecta's contract with Broker was likely intended to benefit from Broker's contract with Hoarder. Thus, she has the right to enforce the contract and claim damages due to Broker's repudiation.",,,,,1.0
